,rpc1,rpc2,rpc3
10093,-1.4190492263572925,-0.5145489285886015,-0.31824420017912475
10140,-1.2449004802742407,-0.6584786548096723,-0.6953777879896738
10186,-1.9164765102950279,0.04653932826584929,-0.9437032966139757
10232,-1.9255191879514548,-0.12737004881922465,-0.15337355586887777
10279,-1.1565152217811896,-0.3065572969018385,-0.425219932273695
10325,-0.26238457694047534,0.05338897033577623,-0.8799995382311956
10371,0.12467421251810618,-0.030908174755911767,-0.9958482979232289
10417,-0.34805919345113046,0.7559684420422614,-0.7806664408488351
10464,-1.1804027424852095,-0.4349699158589372,0.5217222898815634
10510,-2.1999676745638825,-0.1360048211361011,-1.1268082254247607
10556,-1.4510399649808505,0.020283935653975065,-0.7509534477563733
10603,-1.4489713942335065,-0.2556835113980748,-0.3859528849524386
10649,-1.4137329190273045,0.10743839902149577,-0.5273004596223705
10695,-1.855230394235046,-0.1762112286069588,-1.0942890630684543
10742,-1.2236769036799449,0.04237722654688856,-0.7429549000655429
10788,-0.977778254353151,-0.15778683319607692,-0.3485917672852583
10834,-1.1299636992915847,-0.25485033083698727,-0.9105008458253714
10880,-2.319627000291355,-0.06219907781246105,-1.1200250472471058
10927,-0.3113066766710268,-0.5917980760339355,-0.9717454106838366
10973,0.7820224425994281,-1.03900293589263,-0.9206930876852435
11019,-1.5460206760270299,0.2425609060880262,-0.6187249210987672
11066,-1.0253818433157214,0.1571090459829852,0.2252611440287118
11112,-1.4397754007669514,0.3047851117347132,-0.9483819495955869
11158,-0.776852835283655,0.43087364725576094,-0.36135758007613067
11205,-1.030848366272405,-0.2111696995057429,1.7704530531504525
11251,-0.30653585038841646,-0.8767224572323019,-0.08845939512668027
11297,-0.6191479228958354,-0.9145058715842398,-0.7248104195635602
11343,-0.2544663582354923,-0.759446635702959,0.22972241582396316
11390,-1.1585175801129655,-0.506162054745409,-1.0314035833298927
11436,-1.251863124683748,0.3665780017086231,-0.477115931926437
11482,-1.995795498143663,0.030275359543059238,-0.8035162573355518
11529,-1.6392607355389135,0.1349504459239958,-0.5659976519889416
11575,4.43100742607396,-3.99691033910719,0.37339844228083
11621,0.062438907675443356,-1.1715389696669216,-1.563938721328843
11668,-0.09797610592146189,-0.618899536114684,-0.6779638145222119
11714,-0.9114043660488916,-0.4042942300446219,-0.8636502309198107
11760,-1.3479876438256588,0.21257057362646686,-0.6696223820958027
11806,1.152754236056202,-1.7038528391182788,-0.7823671575108063
11853,-0.13141368592595082,-0.3554237829121925,-0.982050533859852
11899,-0.9717922169438089,-0.190436459832551,-0.8546428373956974
11945,-2.1712026585111737,-0.08319513920300475,-0.7920745547554229
11992,-1.4643883039074475,0.04127307203308461,-1.0425408322072653
12038,0.31252785086984036,-0.363868813887329,-0.19674393760873396
12084,-0.3094447778316775,0.5057573703289439,-0.3934651342654547
12131,-1.450063513297229,-0.27357395995112144,-0.9595170316457177
12177,0.24431507391888163,0.1434372733793635,0.30373381481233025
12223,-0.5934634928793818,-0.01537690462237064,-0.8526266389305174
12269,0.012841196699916901,0.09311880808603167,-0.20463267026469237
12316,0.5034325266864171,-0.5493275828750303,0.3649937330479849
12362,0.22162875627309064,-1.2127242920758736,-0.04711223123276381
12408,-1.4992954554795725,-0.4085284726979045,-0.5312279350760288
12455,-1.3248993044438286,-0.6461584145752911,-0.6934486305781951
12501,0.4391715425129842,-0.16881055923004448,0.5853598875065351
12547,1.373127089261518,-1.5846273199391385,-0.573572867115802
12594,-0.4441656699217956,-0.6555505772340074,-0.7132270860104457
12640,-1.7346879490608327,-0.1455162021714999,-0.2256343380480502
12686,-1.494863706803097,-0.08841612495331978,-0.5965731418215929
12732,-0.16086063893102076,1.020860255770812,-0.8514885530969468
12779,0.6438988992724101,-1.333152853624712,-0.48484819274504304
12825,0.29094109954959513,-0.051298780458263186,-0.6177629054040308
12871,-1.3568313688377533,-0.370183254491632,-0.8591857142445761
12918,1.664112885859824,0.02947413932121354,-0.05798384022689738
12964,-1.2665686832392402,-0.016209852085175294,-0.3294838276228632
13010,-0.43725658562785447,-0.480773991595191,0.5304710382076566
13057,-0.10479434462682236,-1.0778441367367693,-0.31939664754938496
13103,0.41993066657978095,-1.0237979279207614,-0.42117046115225815
13149,-0.5900165302942691,-0.36611141846908263,1.0141168556149651
