,pc1,pc2,pc3
17640,-1.038802606446071,3.708639070861104,-0.2173985713453007
17686,2.3475093998403915,-0.08804365113693279,-0.018389889921375267
17733,1.0281539325714972,0.4643698802075651,-0.03085480952135248
17779,0.9161190215365204,-0.19868521494684213,-0.005803755992110171
17825,0.7561780497545078,-0.16655514755735343,-0.03001159899825604
17872,-0.10421404553656179,0.0999695204337213,0.039215108599088215
17918,1.4850623212600784,0.6418146888032107,0.06730573377210665
17964,1.2934680447272429,-0.06570880769643163,-0.04997011365131745
18011,-1.3357188796618646,1.399816465971121,-0.0723128650901114
18057,1.226150487180571,0.26164370294542755,0.0012609914374978387
18103,-1.6635960399352554,0.5250101981097787,0.0030562744848879934
18149,0.25919959344277,0.6690534838378172,-0.09101933687478392
18196,-0.2427252975240168,-0.4271864134975401,-0.042634677196152666
18242,1.9995291069532175,-0.005265534415761074,-0.028440647395121837
18288,0.20825368662289867,1.106047561716441,-0.08289609062650165
18335,0.25360094443826714,1.4923454428960172,-0.028745615858827088
18381,1.3650327751371365,0.35767215218778126,-0.00928375292749844
18427,0.451394007311816,-0.05397719684510321,-0.05149993202928985
18474,1.7783659714328124,0.13769903688776922,-0.0398911834671215
18520,1.5216980854035933,0.049846141659592745,-0.03599234991776862
18566,1.895568921938936,0.24347178253866705,-0.03254081918604612
18612,0.21463939993076567,2.4122781698620597,-0.10987376718276304
18659,2.2614999852934026,0.255549900334567,-0.016000711339498465
18705,1.5071656595729093,-0.012539761963956448,-0.01710335703847249
18751,-0.32129608922175923,0.25813810026013123,-0.1127172518827843
18798,0.33570827077973947,0.1933784889534957,-0.026129032432012957
18844,0.526578258837871,-0.31685178055584057,-0.04284560697725739
18890,1.1824862956679183,0.4928043860210054,-0.05510849019205282
18937,2.6804955641195987,-0.006853814118220542,-0.011522234246628656
18983,-1.18083535448266,1.278349451310213,-0.1807399794416894
19029,-0.0531575166067062,0.2355558160657221,-0.03181063359688697
19075,0.9816495155754775,1.5680566724829152,0.025281230926523658
19122,1.5934009538181821,0.19008862749692712,-0.014239604718619252
19168,-0.7986254211575945,1.0343858000386779,0.01948631489956861
19214,1.9634536905640527,-0.2797861369306315,-0.013252148072603777
19261,2.0168079427931866,-0.15266245431143902,-0.016240000948020486
19307,0.6591757296473028,0.11718942034088281,-0.001365805795043606
19353,1.4295865947114756,0.04814440478221628,-0.04942933338439373
19400,0.019944488643432394,-1.1695105382844222,0.056181982671890916
19446,1.034827791453811,0.1522885677110474,-0.016415731038156862
19492,0.6127850775432498,1.4460520968581438,0.04098556379575596
19538,0.8250628966895818,0.061912454171056786,0.006942285214117462
19585,0.5360841601878464,-0.3008295442371826,-0.03324788324713916
19631,2.2271990697002537,-0.23930567230400718,-0.01980900485960175
19677,1.0508577235700762,0.6693305145971642,-0.07378372000052782
19724,0.5620071918322239,0.4324546223778814,-0.07076948726871073
19770,1.4710198762309163,-0.47893206351563666,-0.01343644869238825
19816,0.35689826774760663,-0.9297110143659285,-0.03256017013906363
19863,1.1009834127967812,-0.27354513513943074,-0.03247118500851539
19909,-0.32248436816194015,1.1421330025547625,-0.07878218179862734
19955,1.83209153820469,-0.40240374345203733,0.02096622510841073
20001,-0.8042337341606279,-1.5244113608064065,-0.02687538368106407
20048,-1.9041626898304582,3.1355746033278185,0.14049902084971835
20094,1.0663191354260264,-0.22150719555846718,-0.03702442738263105
20140,0.8588186070177009,0.07423095389463505,-0.013294305083672459
20187,0.9044754314692617,0.4354946260022626,0.022801404044196706
20233,0.3990982102698923,-0.565643169649125,-0.04443897179768953
20279,-0.8445936380113448,1.4736727821058015,0.09538110964128277
20326,0.18706656045175898,-0.6654805805554446,-0.024082098636066168
20372,-0.37742762678813174,0.5841780074047064,0.0618207648635818
20418,1.2480288731839806,0.21982223173334756,-0.0344088453300101
20464,1.5266272910633651,-0.1816980397176665,-0.031158890667148983
20511,2.487838791636163,0.053770548870344624,-0.027842448184547446
20557,0.6140785832023852,-1.2254485197128002,-0.022677699180739246
20603,1.5871183480290314,-0.3733583053462425,-0.027872364238630036
20650,0.5261851397550571,1.1960603224789124,0.06791682404726629
20696,2.309379440910046,0.008794536803709986,-0.019775693392158983
