variant,base_variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,hazard_exit,hazard_min_history_events,hazard_min_tail_events,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,hazard_exit_count,hazard_exit_fraction,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
quantile_band_target1m_minv1000_lb126_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv1000_lb126_entry0p05_both_costx1p0,quantile_band,1,1000.0,126,both,1.0,0.05,0.25,,1.25,True,8,4,0.024748119160734813,0.011956418325001234,0.012823716203109903,0.004285326937955985,0.005458250122301178,0.7851100337903361,1.358142990053641,-0.008155599508868776,0.21615384615384614,0.4323076923076923,0.04820512820512821,0.6897435897435897,94,0,0.0,0.7659574468085106,0.00018358559376955693,3.8938641748638347,780,260.6541628545288
quantile_band_target6m_minv10_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,6,10.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.02458464887437185,0.014669235658670727,0.012752131140696166,0.004261405214217086,0.006085287167924094,0.7002800519717793,1.21139764202002,-0.007452676889863315,0.10869061413673234,0.21738122827346468,0.04449594438006952,0.4322132097334878,96,15,0.15625,0.5625,0.00016257198004563444,1.7524695888981459,863,288.39043915828
rank_pct_target6m_minv10_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,6,10.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.024360955369053687,0.01451967499312573,0.012603217968150502,0.004211642600976186,0.006067146184532922,0.6941719340326756,1.2008313555068229,-0.007452676889863315,0.10567786790266513,0.21135573580533026,0.0440324449594438,0.42178447276940906,95,15,0.15789473684210525,0.5578947368421052,0.0001627157569666868,1.7339344356060977,863,288.39043915828
mad_z_target3m_minv500_lb126_entry1p5_both_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb126_entry1p5_both_costx1p0,mad_z,3,500.0,126,both,1.0,1.5,0.25,,1.25,True,8,4,0.02639665205585858,0.014464700489399277,0.012524934879787316,0.004185482584485194,0.006882321251848921,0.6081498423748779,1.0520238052953461,-0.00959843914748927,0.2268068331143233,0.4536136662286466,0.03837056504599212,0.7306176084099869,74,3,0.04054054054054054,0.7162162162162162,0.00022309426802277513,1.9955682940551565,761,254.30489478499544
rank_pct_target1m_minv1000_lb126_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb126_entry0p05_both_costx1p0,rank_pct,1,1000.0,126,both,1.0,0.05,0.25,,1.25,True,8,4,0.024133629685038037,0.011762794605225634,0.012402850447188724,0.004144685385028071,0.005454010113085408,0.7599335716455731,1.3145908328978047,-0.008155599508868778,0.21512820512820513,0.43025641025641026,0.04717948717948719,0.6871794871794872,92,0,0.0,0.7608695652173914,0.00018194965433184103,3.766302383740557,780,260.6541628545288
rank_pct_target1m_minv500_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb252_entry0p05_both_costx1p0,rank_pct,1,500.0,252,both,1.0,0.05,0.25,,1.25,True,8,4,0.03199179724943441,0.019961582809915758,0.012369811700574171,0.004133644760873483,0.005895715943926753,0.7011268521394078,1.2128625012908776,-0.009140849924447742,0.27915632754342434,0.5583126550868487,0.05930521091811414,0.8039702233250621,120,9,0.075,0.7833333333333333,0.0001474550340783963,2.344483260449771,806,269.3426349496798
quantile_band_target1m_minv500_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p05_both_costx1p0,quantile_band,1,500.0,252,both,1.0,0.05,0.25,,1.25,True,8,4,0.0327048860762773,0.020681946314758375,0.012362537022574435,0.004131213767150332,0.0059410178993203645,0.6953713719029412,1.202906234269538,-0.009294456249503837,0.286848635235732,0.573697270471464,0.06228287841191067,0.8176178660049628,126,9,0.07142857142857142,0.7777777777777778,0.0001426304185890651,2.3653895422226534,806,269.3426349496798
mad_z_target1m_minv500_lb252_entry2p0_both_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry2p0_both_costx1p0,mad_z,1,500.0,252,both,1.0,2.0,0.25,,1.25,True,8,4,0.02836064171504461,0.016308007660251547,0.012257688650579192,0.004096176376600228,0.00576963598462819,0.7099540399972385,1.228132441547686,-0.008475454234200092,0.23449131513647642,0.46898263027295284,0.043424317617866005,0.7468982630272953,88,1,0.011363636363636364,0.8295454545454546,0.0001911452513485159,2.3501181373372027,806,269.3426349496798
mad_z_target1m_minv500_lb126_entry2p0_both_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb126_entry2p0_both_costx1p0,mad_z,1,500.0,126,both,1.0,2.0,0.25,,1.25,True,8,4,0.02930646076637832,0.017653136419115263,0.011922409677801834,0.003984135530482269,0.005692774692452584,0.6998582845311602,1.2106680366548406,-0.008661648414029834,0.21290322580645163,0.42580645161290326,0.05285359801488834,0.7109181141439206,107,2,0.018691588785046728,0.8037383177570093,0.00016055669833050094,2.3103783122751085,806,269.3426349496798
mad_z_target1m_minv500_lb252_entry1p5_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry1p5_backwardation_only_costx1p0,mad_z,1,500.0,252,backwardation_only,1.0,1.5,0.25,,1.25,True,8,4,0.024181590082240446,0.012261705743404336,0.011919884338836114,0.003983291632900174,0.0053587901030844685,0.7433192112912632,1.2858500499778693,-0.006975766227785705,0.18411910669975184,0.3682382133995037,0.03821339950372208,0.6898263027295285,77,7,0.09090909090909091,0.8311688311688312,0.0002107975456344586,4.2641961418150425,806,269.3426349496798
quantile_band_target1m_minv500_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,1,500.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.021227950511438734,0.009418615544317818,0.01184135033449724,0.003957047767314837,0.005359036147531566,0.7383879597709933,1.2773195964156943,-0.00770598575203347,0.15533498759305212,0.31066997518610423,0.03523573200992556,0.5570719602977667,71,3,0.04225352112676056,0.8591549295774648,0.00021896661794223296,3.6754002454337273,806,269.3426349496798
rank_pct_target1m_minv500_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,1,500.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.02107407990116371,0.009286426381626006,0.011819668886914023,0.003949802434533712,0.005358892247637711,0.7370557667538195,1.2750150677129621,-0.00770598575203347,0.15459057071960297,0.30918114143920594,0.034739454094292806,0.5570719602977667,70,3,0.04285714285714286,0.8571428571428571,0.00022147024141714317,3.6679322165175607,806,269.3426349496798
quantile_band_target3m_minv500_lb126_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p1_backwardation_only_costx1p0,quantile_band,3,500.0,126,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,0.01847442689603973,0.006955673534002586,0.011637596749040243,0.003888959023409834,0.006029308098763091,0.6450091718165227,1.1157858739796145,-0.008750718140901512,0.1413929040735874,0.2827858081471748,0.021550591327201055,0.5440210249671484,41,0,0.0,0.7560975609756098,0.00033582645584634435,2.7115507457810812,761,254.30489478499544
rank_pct_target3m_minv500_lb126_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p1_backwardation_only_costx1p0,rank_pct,3,500.0,126,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,0.01847442689603973,0.006955673534002586,0.011637596749040243,0.003888959023409834,0.006029308098763091,0.6450091718165227,1.1157858739796145,-0.008750718140901512,0.1413929040735874,0.2827858081471748,0.021550591327201055,0.5440210249671484,41,0,0.0,0.7560975609756098,0.00033582645584634435,2.7115507457810812,761,254.30489478499544
quantile_band_target1m_minv1000_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv1000_lb252_entry0p05_both_costx1p0,quantile_band,1,1000.0,252,both,1.0,0.05,0.25,,1.25,True,8,4,0.022496918701313352,0.010978118947491896,0.011518799753821453,0.0038492603934888246,0.005529124494157971,0.6961790058364434,1.2043033408127062,-0.008126920450440443,0.25230769230769234,0.5046153846153847,0.03538461538461539,0.7782051282051282,69,0,0.0,0.7681159420289855,0.00021545736500894539,3.239172262229271,780,260.6541628545288
curve_md_target3m_minv500_lb126_md3p0_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target3m_minv500_lb126_md3p0_comp1p25_both_costx1p0,curve_md,3,500.0,126,both,1.0,1.25,0.25,3.0,1.25,True,8,4,0.021304462256959693,0.010019317479838044,0.011506515462017813,0.003845155327083263,0.006494693854503801,0.5920456626938324,1.0241655716681637,-0.009001457574282445,0.11353482260183967,0.22706964520367934,0.03574244415243102,0.47700394218134035,69,0,0.0,0.7101449275362319,0.00021735649204330815,1.85837458967042,761,254.30489478499544
mad_z_target1m_minv1000_lb126_entry2p0_both_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv1000_lb126_entry2p0_both_costx1p0,mad_z,1,1000.0,126,both,1.0,2.0,0.25,,1.25,True,8,4,0.020299395020136186,0.00892125745008314,0.01141015293742937,0.00381295366916384,0.005287965427936172,0.7210625184915379,1.2473487316826601,-0.0082419834254331,0.16512820512820514,0.3302564102564103,0.03128205128205128,0.6435897435897436,61,1,0.01639344262295082,0.8360655737704918,0.00024169660153343267,3.3736697133817297,780,260.6541628545288
rank_pct_target1m_minv1000_lb252_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb252_entry0p05_both_costx1p0,rank_pct,1,1000.0,252,both,1.0,0.05,0.25,,1.25,True,8,4,0.022176530620258695,0.010934055893261291,0.0112424747269974,0.003756920305613724,0.005520245172720003,0.680571276830186,1.1773039052836907,-0.008042971011265037,0.2476923076923077,0.4953846153846154,0.03487179487179488,0.7730769230769231,68,0,0.0,0.7647058823529411,0.00021423825928938047,3.2166003104109246,780,260.6541628545288
mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx1p0,mad_z,6,10.0,126,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.018737768070923883,0.009694706163850444,0.011142802344285666,0.0037236125857734127,0.005577260722101753,0.6676418355371766,1.154937575340568,-0.007452676889863317,0.09663962920046351,0.19327925840092702,0.03151796060254925,0.406720741599073,68,6,0.08823529411764706,0.5735294117647058,0.00017854800126401604,1.7467630937554899,863,288.39043915828
mad_z_target3m_minv500_lb126_entry1p5_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb126_entry1p5_backwardation_only_costx1p0,mad_z,3,500.0,126,backwardation_only,1.0,1.5,0.25,,1.25,True,8,4,0.01694494720400229,0.006269473722897705,0.010794316868107688,0.0036071584959527295,0.005958203025704039,0.6054104703030823,1.0472850313447746,-0.008750718140901512,0.13876478318002627,0.27752956636005255,0.01787122207621551,0.5413929040735874,34,0,0.0,0.7941176470588235,0.00037001297225358414,2.6311151584616224,761,254.30489478499544
mad_z_target3m_minv500_lb126_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb126_entry2p0_backwardation_only_costx1p0,mad_z,3,500.0,126,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.01617914144351511,0.005630512455660914,0.010667472374857297,0.003564770617490053,0.00594076154956632,0.600052802615901,1.038016930697464,-0.008750718140901512,0.12798948751642578,0.25597897503285155,0.015243101182654404,0.49540078843626806,29,0,0.0,0.7586206896551724,0.00042069691417582697,2.58529762777811,761,254.30489478499544
quantile_band_target3m_minv500_lb126_entry0p05_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p05_both_costx1p0,quantile_band,3,500.0,126,both,1.0,0.05,0.25,,1.25,True,8,4,0.023131568462694017,0.012980677193804472,0.010641347284324486,0.003556040343640914,0.006929262256405688,0.5131917673275489,0.8877581120499097,-0.010107758410379777,0.23547963206307493,0.47095926412614986,0.03731931668856767,0.759526938239159,72,0,0.0,0.6666666666666666,0.00019797649917869847,1.6965483717146939,761,254.30489478499544
quantile_band_target3m_minv500_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,3,500.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.016234346081622598,0.005744096493812039,0.010609092974813664,0.003545261856405024,0.005963526936399547,0.5944907928168863,1.0283953435389452,-0.008750718140901512,0.13298291721419186,0.26596583442838373,0.01839684625492773,0.5243101182654402,35,0,0.0,0.7714285714285715,0.00035406419571161463,2.473722798477518,761,254.30489478499544
rank_pct_target3m_minv500_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,3,500.0,126,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.016234346081622598,0.005744096493812039,0.010609092974813664,0.003545261856405024,0.005963526936399547,0.5944907928168863,1.0283953435389452,-0.008750718140901512,0.13298291721419186,0.26596583442838373,0.01839684625492773,0.5243101182654402,35,0,0.0,0.7714285714285715,0.00035406419571161463,2.473722798477518,761,254.30489478499544
rank_pct_target3m_minv500_lb126_entry0p05_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p05_both_costx1p0,rank_pct,3,500.0,126,both,1.0,0.05,0.25,,1.25,True,8,4,0.022743647109760887,0.01262606193247335,0.010608041192722479,0.003544910380276199,0.006928161994770916,0.5116667859313548,0.8851200833608558,-0.009954152085323681,0.23416557161629434,0.4683311432325887,0.03626806833114323,0.7582128777923784,70,0,0.0,0.6714285714285714,0.0002006242031228389,1.6705362554821095,761,254.30489478499544
mad_z_target6m_minv10_lb126_entry2p0_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry2p0_contango_only_costx1p0,mad_z,6,10.0,126,contango_only,1.0,2.0,0.25,,1.25,True,8,4,0.014653608295484316,0.005392660546723396,0.01059574045653487,0.0035407998186178973,0.003202308440059423,1.1057023034771112,1.912727857143438,-0.0024813620741932028,0.05353418308227115,0.1070683661645423,0.016222479721900347,0.2213209733487833,35,0,0.0,0.6285714285714286,0.0003264317844295615,2.6982539472091696,863,288.39043915828
mad_z_target3m_minv500_lb126_entry2p0_both_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb126_entry2p0_both_costx1p0,mad_z,3,500.0,126,both,1.0,2.0,0.25,,1.25,True,8,4,0.02159342286702746,0.01146936453804752,0.010479971679145498,0.0035021131343164623,0.006666711507691082,0.5253134368085725,0.9087270969371871,-0.010789880639728317,0.18869908015768727,0.37739816031537454,0.026806833114323258,0.6517739816031537,52,0,0.0,0.6730769230769231,0.00025766031594500285,1.6631148929502364,761,254.30489478499544
quantile_band_target6m_minv10_lb126_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p1_contango_only_costx1p0,quantile_band,6,10.0,126,contango_only,1.0,0.1,0.25,,1.25,True,8,4,0.022708149785247985,0.015851937720004726,0.010435564294608865,0.0034872734296485714,0.004761408056822377,0.7324038158527155,1.266967769583417,-0.0041400420582581934,0.14159907300115873,0.28319814600231746,0.049594438006952485,0.5399768250289687,107,7,0.06542056074766354,0.5981308411214953,0.00012494132575739935,1.8242105325321272,863,288.39043915828
mad_z_target6m_minv10_lb126_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry1p5_contango_only_costx1p0,mad_z,6,10.0,126,contango_only,1.0,1.5,0.25,,1.25,True,8,4,0.01957124705728105,0.01153605171255597,0.010337577243166137,0.0034545289003352535,0.004041914511389459,0.8546763892707161,1.478484157498826,-0.00404972104530213,0.09640787949015064,0.1928157589803013,0.03290845886442643,0.3939745075318656,71,10,0.14084507042253522,0.6056338028169014,0.0001800060244518189,2.3756187432074407,863,288.39043915828
curve_md_target6m_minv500_lb126_md3p0_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target6m_minv500_lb126_md3p0_comp1p25_both_costx1p0,curve_md,6,500.0,126,both,1.0,1.25,0.25,3.0,1.25,True,8,4,0.011628299776594898,0.0018409553375807282,0.009965950158514161,0.0033641989791102565,0.0028059535311546367,1.1989503538663036,2.0635724364812913,-0.0012416765355648465,0.058041958041958046,0.11608391608391609,0.027972027972027972,0.2867132867132867,20,0,0.0,0.65,0.0005244785341622387,1.6485447379237275,286,96.54482439926063
quantile_band_target1m_minv1000_lb126_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv1000_lb126_entry0p1_backwardation_only_costx1p0,quantile_band,1,1000.0,126,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,0.01877805987719123,0.009023767028112455,0.009786308216455101,0.00327031022512372,0.005302892660420511,0.6167030778375946,1.0668198418838546,-0.007616599687627694,0.15820512820512822,0.31641025641025644,0.03692307692307692,0.6038461538461538,72,0,0.0,0.8194444444444444,0.00018495974294023738,3.1915651414845123,780,260.6541628545288
mad_z_target1m_minv500_lb126_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb126_entry2p0_backwardation_only_costx1p0,mad_z,1,500.0,126,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.01764653291975676,0.007985939988961526,0.009692608298171559,0.0032389983356881625,0.005202539292917181,0.6225802734633423,1.0769866614336538,-0.00770598575203347,0.12952853598014888,0.25905707196029776,0.027791563275434247,0.5037220843672456,56,0,0.0,0.8928571428571429,0.00022993699765187038,3.2293276453930977,806,269.3426349496798
mad_z_target3m_minv500_lb252_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb252_entry2p0_backwardation_only_costx1p0,mad_z,3,500.0,252,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.014230077056979542,0.0047050943550321685,0.009643826088950475,0.0032226966870898092,0.005824254851880121,0.5533234326189373,0.957180915923072,-0.006997805035877969,0.12720105124835743,0.25440210249671485,0.009461235216819974,0.46780551905387646,18,0,0.0,0.7777777777777778,0.0005886117659930379,2.733642750405647,761,254.30489478499544
mad_z_target1m_minv500_lb252_entry2p0_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry2p0_backwardation_only_costx1p0,mad_z,1,500.0,252,backwardation_only,1.0,2.0,0.25,,1.25,True,8,4,0.01740394142319716,0.007760338400684729,0.009643603022512433,0.003222622144531259,0.005239051393434678,0.6151155815286887,1.0640736701488331,-0.0069086272447512805,0.15285359801488835,0.3057071960297767,0.02382133995037221,0.5831265508684863,48,1,0.020833333333333332,0.875,0.0002580581056176363,3.474702854074416,806,269.3426349496798
rank_pct_target1m_minv1000_lb126_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb126_entry0p1_backwardation_only_costx1p0,rank_pct,1,1000.0,126,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,0.018527808025050455,0.008935640919651246,0.009624182472775532,0.003216132340513507,0.005302595286749709,0.6065204237913608,1.0492051132243978,-0.007616599687627694,0.15692307692307694,0.3138461538461539,0.03641025641025641,0.6,71,0,0.0,0.8169014084507042,0.00018497104536482003,3.149592511187692,780,260.6541628545288
mad_z_target1m_minv1000_lb252_entry1p5_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv1000_lb252_entry1p5_backwardation_only_costx1p0,mad_z,1,1000.0,252,backwardation_only,1.0,1.5,0.25,,1.25,True,8,4,0.017409299317067098,0.007832455562274104,0.009576843754792992,0.0032003130662746023,0.0053637537370599805,0.5966554810603182,1.0321399857380458,-0.007544812058954236,0.17435897435897435,0.3487179487179487,0.024102564102564106,0.6564102564102564,47,1,0.02127659574468085,0.8085106382978723,0.00025877584389247217,2.774149018512953,780,260.6541628545288
mad_z_target1m_minv1000_lb126_entry1p5_backwardation_only_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv1000_lb126_entry1p5_backwardation_only_costx1p0,mad_z,1,1000.0,126,backwardation_only,1.0,1.5,0.25,,1.25,True,8,4,0.01791346548976326,0.008481766567678541,0.009463714289461042,0.003162508366171679,0.005223836599096253,0.6053995576199315,1.0472661537563017,-0.007616599687627695,0.14666666666666667,0.29333333333333333,0.03230769230769231,0.5987179487179487,63,0,0.0,0.8412698412698413,0.0002024008618985181,3.072994952256048,780,260.6541628545288
quantile_band_target1m_minv500_lb252_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,1,500.0,252,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,0.01919130743742378,0.009858835734191537,0.009332471703232243,0.003118650768166127,0.005322824075947028,0.5859015296520508,1.0135369834938837,-0.007616599687627695,0.171712158808933,0.343424317617866,0.03176178660049628,0.6501240694789082,64,9,0.140625,0.828125,0.00019709618072348968,3.0517837857485324,806,269.3426349496798
