root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
PL,390,06:30,5,15,2531,-0.12598442181075983,-6.386537758073616,1.696835514590015e-10,-5.930092928362093e-05,-1.7451334176229936,0.08096164780261465,-0.00020824283217459676,-3.0191606507798947,0.0025347608196910863,2024-02-22 00:00:00+00:00,709,-0.0001641331029607573,-2.717282149652566,305,-0.000310779874838899,-1.7133461008251214,1.9615128491307654e-09,0.3263884149277687,0.04423566462751218
HG,240,04:00,15,30,2464,-0.1730396867596987,-8.717481971252251,2.8445709079948993e-18,-4.5817720602597604e-05,-2.084817901067005,0.03708583316519471,-0.00013123991638085673,-3.0162457511924665,0.002559257457209851,2024-03-15 00:00:00+00:00,690,-0.00011109146982439424,-2.231302174378908,296,-0.00017820757896179972,-2.0508624649525378,8.597278554330952e-17,0.21620081618933557,0.04451955898233213
PL,1260,21:00,15,rest,2448,-0.09174514439728702,-4.556662011963895,5.1972954073299635e-06,-0.00026731834084859995,-3.9380589128597787,8.214342881063825e-05,-0.00040949920428579847,-3.0151266356821864,0.002568719813112918,2023-06-02 00:00:00+00:00,686,-0.0004811734360687107,-3.9470341360945005,294,-0.00024225933012566995,-0.6873186324480709,2.9288925160057397e-05,0.0037555536927145307,0.04454094291327207
PL,840,14:00,30,15,2538,-0.11582873365152402,-5.872512689914504,4.292388385671334e-09,-0.00010005056944539399,-1.4507822854829917,0.14684049390346535,-0.00039112873094408344,-3.006589276106156,0.0026419646223263954,2023-10-31 00:00:00+00:00,711,-0.0005553165719796364,-3.485653879943889,305,-8.382649054646862e-06,-0.03773462362041637,4.066868855776167e-08,0.4440867407972934,0.045488082160500896
PA,600,10:00,15,60,2257,-0.08598842000552752,-4.098498646432755,4.158386695957409e-05,-0.00031402791106119625,-3.068206514242116,0.002153477411774402,-0.0005462074257440876,-3.0058169170173747,0.0026486842308742244,2024-02-15 00:00:00+00:00,632,-0.0006932173027963911,-3.124233546463182,272,-0.00020462565259314695,-0.6512795466610348,0.0001914627406394007,0.034134761513690715,0.045488082160500896
PA,1170,19:30,5,15,1795,-0.06129627165752018,-2.6004087187435507,0.009311278716946184,-7.259204232458001e-05,-1.745713489776114,0.08086074984783076,-0.00026317492060314094,-3.0048664480103287,0.002656974854476577,2024-05-20 00:00:00+00:00,502,-0.00030639424905305133,-2.844272700909963,216,-0.00016272999985381223,-1.0941015213217749,0.023065026492069072,0.3263884149277687,0.045488082160500896
PA,1350,22:30,5,60,680,-0.12947899862501233,-3.4000513205467398,0.000673732066064736,-0.00028452181515939,-2.70716686311842,0.00678601396508116,-0.0006981880618012095,-2.9975196309176058,0.0027218632806767333,2024-10-30 00:00:00+00:00,190,-0.0008248480976964021,-3.5869300062180747,82,-0.0004047074908245437,-0.7214703006151912,0.0023260309364455784,0.07600897629625067,0.0463942388932127
PL,1170,19:30,5,120,2465,-0.062219096269466166,-3.0938422062420083,0.001975825424798655,-0.00014355114338633287,-2.395031283813188,0.01661894725615258,-0.00035100229617315165,-2.9969387403205365,0.002727055077272022,2023-06-29 00:00:00+00:00,690,-0.00029220792229438616,-2.635868444509409,296,-0.0004880567487959496,-1.6684647539692665,0.0060186174442224075,0.13241311436787256,0.0463942388932127
PA,420,07:00,5,15,1893,-0.19944757954394216,-8.850932137858223,8.679132300805493e-19,-0.00014767484861156265,-2.2597329000487756,0.02383783309646188,-0.0004053804555282658,-2.98952316218697,0.0027941326224215773,2024-08-20 00:00:00+00:00,530,-0.000321069088207853,-1.94065563232491,228,-0.0006013674058783483,-2.556367595281112,2.8457033786277404e-17,0.16449321052533006,0.04718048056042277
PL,1380,23:00,15,15,1590,-0.09942654724128523,-3.9818502874675272,6.838084941035915e-05,-7.876077983486064e-05,-2.6144478058379814,0.008937181444893747,-0.0001851354872808884,-2.989325220385219,0.0027959435754097593,2024-03-10 00:00:00+00:00,445,-0.00023562020853387373,-3.313474702366189,191,-6.751401629880209e-05,-0.5503220122326399,0.00030199215943676984,0.09057176458557095,0.04718048056042277
HG,1350,22:30,15,15,1608,-0.07577324417001544,-3.045362631016682,0.002323999146996079,-4.1859828689489696e-05,-2.1377968942575767,0.03253323119611261,-0.00012890304534801374,-2.9889441123802176,0.002799433319758911,2024-04-22 00:00:00+00:00,450,-9.335158707243614e-05,-1.8625596841545367,194,-0.0002113677681521886,-2.5329266563075064,0.006954001872372118,0.19932591253790397,0.04718048056042277
PL,1380,23:00,60,15,1590,-0.08716958755689434,-3.4869566018995797,0.0004885506283202859,-6.325300247288355e-05,-2.0695622237554026,0.03849335870927969,-0.00019009775353347097,-2.9875258259240316,0.0028124553153658282,2023-10-22 00:00:00+00:00,445,-0.0002670486449319809,-3.6628318918357774,191,-1.0814263102387523e-05,-0.08582693723106032,0.001746899470728848,0.21962695115000605,0.04725274303145693
PA,180,03:00,5,60,1275,-0.15047625349250984,-5.430697100922745,5.613434221713319e-08,-0.00027853101296536093,-3.0196307950207504,0.002530829901639816,-0.000609838798129148,-2.9840905216746285,0.0028442261299518753,2025-03-20 00:00:00+00:00,357,-0.0003171077928159681,-1.4806847492179245,153,-0.0012928778105265675,-2.813606313795028,4.446365906218017e-07,0.038486932711799794,0.04744850155084408
PA,540,09:00,5,30,2393,-0.049391975509123213,-2.4181129193333715,0.015601234544379585,-0.00018315411640167456,-2.2781142629681654,0.02271977068333825,-0.0004924752419457131,-2.983425059291509,0.0028504183001893395,2024-01-17 00:00:00+00:00,670,-0.0005905228171882403,-2.9401160664596184,288,-0.00026437845231900046,-0.9165009100256959,0.0361158232285381,0.16025288056956968,0.04744850155084408
PA,1080,18:00,30,15,2275,-0.010002183283448013,-0.4768878432435011,0.63344198908934,-0.00015432936471941,-3.2116434372400198,0.0013197806783143953,-0.00029733095572546914,-2.9796962250442722,0.002885343625381517,2024-02-05 00:00:00+00:00,637,-0.0003685982461283569,-2.96873750618077,273,-0.00013104061145206446,-0.8024272349488946,0.7235897721649767,0.024203435490443657,0.04782875912928056
PA,1110,18:30,60,5,2089,-0.15357086484190569,-7.09990623474412,1.248415601630632e-12,-0.00011688406862943913,-3.263199181357304,0.001101620657981335,-0.00022724088276152008,-2.9791021878294326,0.002890943481566496,2024-03-04 00:00:00+00:00,585,-0.0002839736094217234,-3.0203641614869596,251,-9.501520508734107e-05,-0.7397142636965606,1.935223038630865e-11,0.021209137934800792,0.04782875912928056
PA,510,08:30,60,5,2319,-0.12787626544224498,-6.206305929620846,5.424453374063181e-10,-0.00014060986848986234,-3.4635786047696584,0.0005330408306777239,-0.0002520416724986705,-2.9746731374781095,0.002933008878099949,2024-03-01 00:00:00+00:00,649,-0.0002861644099724723,-2.6928754131286206,279,-0.0001726665591635545,-1.2742646997617204,5.788223422816925e-09,0.013379688264996173,0.04837676228817294
PA,1200,20:00,5,60,2181,-0.0761403392602498,-3.5645602910670653,0.00036446667019573536,-0.00018836328226361145,-3.042315206415632,0.002347659157055876,-0.00035866369819516743,-2.9701578409853666,0.0029764677281762307,2024-02-06 00:00:00+00:00,611,-0.0004846184383705661,-3.7349041064454247,263,-6.604641208426025e-05,-0.24974969325616622,0.0013431639548766542,0.03628810297049225,0.04892456337989626
PL,270,04:30,5,15,2516,-0.09726622447951465,-4.9001440101971525,9.576643305381719e-07,-7.729094632610355e-05,-3.56177655303424,0.0003683538260273299,-0.0001314905485353102,-2.969349669127602,0.0029843079325999563,2024-01-31 00:00:00+00:00,705,-5.493560211022465e-05,-1.196065507304126,303,-0.00030961344368278645,-3.071665248683041,6.080943695083932e-06,0.010713947305418574,0.04892456337989626
PL,60,01:00,5,15,2535,-0.2674718535261087,-13.970577600448891,2.35707265482267e-44,-0.0001183371932872866,-2.0281461790557835,0.0425453310164717,-0.0003903318245211724,-2.96480463358941,0.003028752057444057,2023-12-07 00:00:00+00:00,710,-7.742747011125543e-05,-0.9928150636197354,305,-0.0011187321249508154,-2.8244600832623092,3.446422449348823e-42,0.23415080447519013,0.049503168068798634
PA,630,10:30,60,15,2236,-0.220156799706055,-10.667489419343381,1.4447734617720356e-26,-0.0001371104471354669,-2.183938468858083,0.02896676977500006,-0.0003992842389943528,-2.9603469795564927,0.0030729273343398224,2024-02-01 00:00:00+00:00,627,-0.0004996876603920744,-2.8549854957674086,269,-0.00016525842034613195,-0.8797423547477838,9.531981009983796e-25,0.1868368598576822,0.05007390626138084
PL,1200,20:00,60,30,2454,-0.12796536230208752,-6.389073936253202,1.6689335592914343e-10,-9.009196713940574e-05,-2.823157813769347,0.004755315789069971,-0.00019086188831298593,-2.9545333688598476,0.0031314228726718736,2023-12-22 00:00:00+00:00,687,-0.00019415864370536475,-3.5008014422577327,295,-0.00018318435965344608,-1.0640601256241256,1.9458902059841937e-09,0.05994219354142762,0.05076597735214663
PL,180,03:00,15,5,2528,-0.11717172682653824,-5.929818747747812,3.032692572236063e-09,-7.314540520848827e-05,-3.4218401746453297,0.0006219886400027215,-0.00013248888561484648,-2.954263208658811,0.003134165699744357,2024-03-25 00:00:00+00:00,708,-0.0001406384636684052,-3.074777234692691,304,-0.00011350894725326899,-1.0837906812210987,2.9350387863679966e-08,0.01493041306195182,0.05076597735214663
PL,1350,22:30,60,rest,1630,-0.0653301135569227,-2.641614174985331,0.008251199108805753,-0.00024652484230414936,-3.2968985825079455,0.000977587943196847,-0.00046287475592979315,-2.9516320039753694,0.0031609940229719914,2024-05-30 00:00:00+00:00,456,-0.00043923945583715325,-2.5310782018044526,196,-0.0005178630051249146,-1.5642272179984973,0.020799497362283145,0.019424796649869038,0.05104769452023425
GC,660,11:00,5,5,2406,0.01505543280611395,0.7382606182738283,0.46035609287823276,-3.106375989699419e-05,-2.5298598295316994,0.011410810261837828,-7.756122048559437e-05,-2.9415475069534724,0.003265767450113261,2024-03-05 00:00:00+00:00,674,-6.92046123368251e-05,-2.989727142767712,290,-9.698313045894088e-05,-1.3999511812228038,0.570698089475536,0.10323157778686062,0.052582743765216496
PL,240,04:00,30,15,2512,-0.1333611415733137,-6.74159916218061,1.566527635631653e-11,-5.617267401904205e-05,-2.4905295098469424,0.012755290288051321,-0.00013435029429648964,-2.9390031132658128,0.0032926976660150125,2024-02-02 00:00:00+00:00,704,-0.0001157653826294395,-2.394019054720552,302,-0.00017767406189120262,-1.7337602508663283,2.092571483646233e-10,0.11220507391602869,0.05285903374819353
HG,420,07:00,15,5,2494,0.07901677584734397,3.9568844294839574,7.593364446721597e-05,6.196970277403436e-05,2.4866382983722883,0.01289564358885903,0.00012661968161582196,2.9343129934286614,0.0033428692488127005,2023-08-25 00:00:00+00:00,698,0.00010189434963652478,1.9976873752229625,300,0.00018414728735432004,2.2790558696604335,0.00033290195832061457,0.11288904824551352,0.053505688272416294
GC,150,02:30,15,5,2410,0.11591823536458881,5.726873614826482,1.0229832112619705e-08,2.7609057873763175e-05,2.6023475442125323,0.009258797092407999,6.551855290383383e-05,2.9321025495865274,0.0033667555443940324,2024-08-22 00:00:00+00:00,674,6.109551404374489e-05,2.911078701977976,290,7.579830528900605e-05,1.3513373151489956,9.193254440078505e-08,0.09241714440945992,0.05372904865832365
PL,1260,21:00,15,60,2448,-0.07241819300661853,-3.59101908168131,0.00032938751663548336,-0.0001567428899123038,-4.358182400303493,1.3114706460449847e-05,-0.00022439540000306234,-2.9305888353360876,0.0033832024486098273,2023-06-02 00:00:00+00:00,686,-0.00025320486877325894,-5.275164505138731,294,-0.0001571733062059369,-0.6845952154023002,0.001225007369760807,0.0010750085144096012,0.05383272131464461
HG,300,05:00,60,30,2474,-0.016546621224019318,-0.8227976064147613,0.4106230980706261,-0.0001048759666621013,-3.1571798262297643,0.0015930307213111482,-0.00017456159867383858,-2.9288161888056985,0.0034025556946484874,2024-01-17 00:00:00+00:00,693,-0.0002301401230868723,-3.2515742012282565,297,-4.487837504342652e-05,-0.40704916777520345,0.5228220665008442,0.027359670483470832,0.053949198736172016
HG,300,05:00,30,15,2474,-0.05037994065936377,-2.508035822210997,0.012140435871272885,-4.605560228492141e-05,-2.33294706324721,0.01965092385124079,-0.00010874138224680488,-2.9280942089965167,0.003410466907166512,2023-11-29 00:00:00+00:00,693,-0.00011865201708155022,-2.741856500800853,297,-8.561656763239911e-05,-1.1939058829602702,0.028997685679287552,0.14663654901408646,0.053949198736172016
PA,510,08:30,30,120,2319,-0.06361611545504951,-3.068391306511905,0.002152146037249674,-0.00047905566430851704,-3.1558242733311457,0.0016004525199491385,-0.0008552282044848391,-2.9266260780245763,0.0034266058642744893,2024-01-25 00:00:00+00:00,649,-0.0008861026935404557,-2.4410804200518923,279,-0.0007834090525239244,-1.624204928173063,0.006515450510084352,0.027364622861634578,0.054046465672667604
SI,1260,21:00,15,120,2362,-0.05043730447991322,-2.453358300960682,0.014152928743520362,-0.0002176941241648477,-3.932701057007704,8.399667224001077e-05,-0.00037318338407616396,-2.9246234659482946,0.003448732395642103,2023-09-20 00:00:00+00:00,662,-0.0004843141095898813,-4.211353100106461,284,-0.00011413922812517504,-0.34610296088877424,0.03320353187443415,0.0037555536927145307,0.05421366999457318
PL,1350,22:30,5,5,1630,-0.10620764317757843,-4.309692919154571,1.6348139217225503e-05,-6.413985292709072e-05,-3.234402592722073,0.0012189749329376493,-0.00012671029631734852,-2.9238557827644778,0.0034572488259016166,2024-04-30 00:00:00+00:00,456,-0.00014724279933416677,-2.962081967523479,196,-7.89407995027102e-05,-0.9160520967545637,8.189206774554627e-05,0.022850801535757845,0.05421366999457318
HG,1170,19:30,5,15,2413,-0.07188606781441888,-3.5389006811026875,0.00040179699415204877,-6.197428447128625e-05,-3.3720056126442577,0.0007462292765146486,-0.00011925483840653981,-2.9218886380710325,0.0034791591349863232,2024-01-24 00:00:00+00:00,676,-9.836296608230941e-05,-2.1424506081889225,290,-0.00016795451320371138,-2.00168301086717,0.0014667488113107854,0.016477960758956117,0.0542545236818093
SI,1260,21:00,60,5,2362,-0.15818428596067233,-7.782551291978311,7.107637166054129e-15,-3.190961112704761e-05,-3.361196435643114,0.000776056111821023,-6.108678246194016e-05,-2.92176208030024,0.0034805730688977116,2024-04-04 00:00:00+00:00,662,-3.283913166045513e-05,-1.905226176519956,284,-0.00012693165862596512,-2.235941011965121,1.4789352718597245e-13,0.016929288568353767,0.0542545236818093
PL,990,16:30,15,5,2536,-0.08281555059434785,-4.183209502800769,2.874222929021359e-05,-8.0530714643048e-05,-3.0491505523985327,0.002294894439442672,-0.0001508108857390166,-2.9067891925276452,0.0036515919145664972,2024-01-24 00:00:00+00:00,711,-0.00012493789765717346,-2.279679659835266,305,-0.00021112463828390339,-1.8125051234660765,0.000137972901916642,0.035855791598712425,0.056604906182821636
GC,330,05:30,5,rest,2403,0.008618451698155692,0.42231981797530593,0.6727915947061721,0.00035807913033669475,1.9099079490113442,0.05614506641678592,0.0010129138165183061,2.9005269684708828,0.0037253577984827646,2024-05-02 00:00:00+00:00,673,0.0012389762199530897,3.4807809696891954,289,0.0004864778389694848,0.5966708820587149,0.7564658997822381,0.269652122888024,0.0575833876851193
SI,270,04:30,60,120,2429,-0.0674791459188798,-3.3319270872055595,0.0008624684949293326,-0.0002775497597247459,-2.5605203654740674,0.010451553753691877,-0.0006517419998992268,-2.8925817885861678,0.0038208968586519827,2024-07-03 00:00:00+00:00,680,-0.00025287562373761983,-1.2539504675894106,292,-0.0015806089032892707,-2.7160620020553,0.0029017130333132395,0.09816476702686294,0.058891886055006344
PL,300,05:00,5,15,2510,-0.07896225020509548,-3.9668103863272925,7.28408963817353e-05,-7.004881976174642e-05,-2.6037427488589406,0.009221194105668502,-0.0001524182529049952,-2.8912160462064747,0.0038375420767369126,2024-01-12 00:00:00+00:00,702,-0.00011213841671282094,-2.0731671810124213,302,-0.0002460488655106453,-2.0152351813921534,0.00032012124242501055,0.09238270391049369,0.05898040521348494
PA,1230,20:30,15,5,1540,-0.09907999925480679,-3.9048683429911417,9.427669627809191e-05,-7.177346110566326e-05,-2.734374445300094,0.00624989257683285,-0.00016191631838810165,-2.8873195336441917,0.0038853942402831488,2024-09-10 00:00:00+00:00,431,-0.0001884935579035212,-2.870380674600517,185,-9.999853335488092e-05,-0.9328601185643252,0.00040351022694974463,0.07224768983048231,0.05954669359754061
GC,540,09:00,60,rest,2416,0.10695867985203686,5.285464801352154,1.253859813256398e-07,0.0005015420613101573,2.956958581499264,0.003106898488515032,0.0008757861740516556,2.8837223776864276,0.003930050558599777,2024-01-23 00:00:00+00:00,677,0.0005187994792604134,1.60083406976154,291,0.001706301611761865,2.543372529433715,9.460783249256783e-07,0.0443491314587502,0.05995868098187103
HG,1410,23:30,15,rest,2448,-0.1426809943373028,-7.129525485458893,1.0071553000176481e-12,-3.3171109795622624e-05,-1.62369123159853,0.10444172333968796,-0.00012075309558847294,-2.883370638024673,0.003934442097701334,2023-08-13 00:00:00+00:00,686,-8.355137612652592e-05,-1.884158540466397,294,-0.0002075571076663493,-2.216304794734801,1.57933628205666e-11,0.36905925752299923,0.05995868098187103
SI,240,04:00,30,30,2428,-0.26024864328185043,-13.275866236788218,3.195542568878408e-40,-6.334387310884833e-05,-1.9147992850018731,0.05551810570892937,-0.00020498414875906996,-2.8776671794544324,0.004006275672538404,2024-08-19 00:00:00+00:00,680,-8.025214668937399e-05,-1.1421873440991082,292,-0.0004954559344008277,-2.903406809344792,3.6782734675813167e-38,0.26809155438798316,0.06088188592256396
PA,60,01:00,15,60,1186,-0.1621209396757967,-5.653255731555437,1.5743679502137915e-08,-0.0005326422982522177,-3.533228721812726,0.0004105171505387275,-0.0008592830033468384,-2.871028647523139,0.004091384447295425,2025-08-11 00:00:00+00:00,333,-0.0007648934861332996,-2.7817600895393144,143,-0.0010790851658091347,-1.4105019243382764,1.362772897705058e-07,0.011518946079714812,0.06190024198720032
