root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
HG,1140,19:00,15,120,2433,-0.062449856433100054,-3.0851227643027577,0.0020346815093861687,-5.8662034166643305e-05,-1.1953290878743967,0.2319584792955251,-0.00015100567313698442,-1.519625004328692,0.12860524989062677,2023-09-07 00:00:00+00:00,681,-0.0001708706585031567,-1.6121069788366134,293,-0.00010483483684222898,-0.4757268565319082,0.006180587852767643,0.5528173449289827,0.4432983271658817
SI,1380,23:00,5,rest,1580,-0.1376704000649097,-5.521399831297457,3.3630951892052364e-08,-7.709567163752438e-05,-1.2373172274960402,0.215969334585885,-0.0002112098754740981,-1.5194603962841897,0.12864664947327806,2023-10-26 00:00:00+00:00,442,-3.5016350575054993e-05,-0.2174179529761879,190,-0.0006210916544497668,-2.306568456321797,2.773528197195172e-07,0.5366070952266746,0.4432983271658817
PL,1230,20:30,30,60,2449,-0.12987006947369986,-6.479175616931422,9.222511143511098e-11,-2.1743249798746363e-05,-0.547040632968451,0.5843508168819133,-0.00013243903711008672,-1.5181464886597034,0.12897747386252104,2023-11-29 00:00:00+00:00,686,-4.738651717765259e-05,-0.7821102970335224,294,-0.00033089491695243307,-1.302449172461593,1.1014080637173299e-09,0.825211368852732,0.44415540012491334
GC,570,09:30,5,5,2416,-0.08534752692013477,-4.208691638797212,2.5685363251320342e-05,-2.4098614298393602e-05,-2.2917785690698302,0.02191842394066738,-3.210576676973255e-05,-1.5175599032035,0.12912538147912164,2024-02-14 00:00:00+00:00,677,8.975632001278429e-06,0.37698162729733997,291,-0.00012768001751878557,-2.972229571254531,0.0001246258432194108,0.15768440627527994,0.44438187900893644
GC,1380,23:00,15,rest,1573,-0.1428873722182165,-5.722176876176794,1.051677333814602e-08,-5.245626699447987e-05,-1.4289758966957073,0.1530111613192028,-0.00011801757276442643,-1.517027904937896,0.12925963883123567,2024-04-14 00:00:00+00:00,441,-0.0001667528322476451,-2.1501491724288955,189,-4.301967303582823e-06,-0.023143639428831977,9.418242426276383e-08,0.45379033246785105,0.44444597757926524
PL,1200,20:00,30,15,2454,-0.0893580345825349,-4.442574202213671,8.888896374254133e-06,-4.11455101759357e-05,-1.685855562806845,0.09182362275317565,-7.806216152373864e-05,-1.5168351416589942,0.12930831214598215,2023-12-21 00:00:00+00:00,687,-0.00013857675627922968,-2.9284968311725073,295,6.286504727972692e-05,0.4799828927108095,4.7659989479400256e-05,0.34849260963310497,0.44444597757926524
PA,480,08:00,5,60,2219,-0.023397092495153655,-1.1019544490103361,0.2704814752187113,-0.00020212842549298103,-1.6687667928401295,0.09516360615869386,-0.0003565883430579739,-1.51603157539651,0.12951136844303562,2024-05-06 00:00:00+00:00,621,-0.0006689876973770234,-2.330233109422433,267,0.00037000341361666917,0.913900632792592,0.37968468628262275,0.3543256086156461,0.4448612719217922
SI,630,10:30,60,15,2440,-0.13197302438560307,-6.573813370159359,4.904269683264249e-11,-5.0105843487126156e-05,-1.5928025030994806,0.11120450343698808,-9.483130038140658e-05,-1.5155338377380427,0.12963726784638815,2024-01-25 00:00:00+00:00,683,-7.252212538292793e-05,-1.05118838990955,293,-0.00014683528169185346,-1.1061355782282363,6.043758311266421e-10,0.3807698503760162,0.44501117959959385
PL,420,07:00,30,5,2534,-0.10010111143471115,-5.062413210213111,4.139825421662713e-07,-5.578195230838491e-05,-2.007154561883269,0.044733208077826304,-8.12443996945834e-05,-1.5147897460559623,0.12982565803913035,2024-02-02 00:00:00+00:00,709,-8.066327339238358e-05,-1.4733985858557703,305,-8.259528018068072e-05,-0.6604057732502892,2.834994371037377e-06,0.2420066557010403,0.4453752758349367
PL,630,10:30,60,15,2534,-0.5052329998508395,-29.459225967259236,9.590835431909282e-191,-8.21695261917213e-05,-1.75748430204904,0.07883529524353257,-0.00015761235107152814,-1.5134881631963384,0.13015570559037531,2024-02-01 00:00:00+00:00,709,-0.00014448796838769583,-1.070268148380832,305,-0.000188121161966076,-1.2839239129096602,8.647736614438203e-188,0.31996136390772295,0.44598843500409224
PA,990,16:30,60,30,2510,-0.06254159574327314,-3.1382226342954507,0.0016997571876849525,-0.00021731796432806124,-2.2664563189800457,0.023423458710838875,-0.0002841004978657367,-1.5134347337324174,0.13016926781357888,2023-12-06 00:00:00+00:00,702,-0.00027987404239464226,-1.1977841802771296,302,-0.00029392490760318156,-0.954583639313732,0.00527578105873528,0.16267126010993363,0.44598843500409224
GC,1170,19:30,60,120,2352,-0.05349121696106332,-2.5968007377880875,0.009409649329199538,-4.8941213233818736e-05,-1.2868706566292474,0.1981393744214039,-0.00011597785257991791,-1.5130257099689495,0.1302731283558866,2024-01-24 00:00:00+00:00,659,-0.00016732540529271078,-2.160838705526545,283,3.5911835958082472e-06,0.01988680860523423,0.023256210182343442,0.5165013363992494,0.44606178759832066
GC,150,02:30,15,15,2410,0.03701539136003384,1.8176418468807656,0.06911889129010103,2.4130196219711694e-05,1.31406697521347,0.1888236665341555,6.00802634108652e-05,1.5120759028848707,0.13051455426207245,2024-08-22 00:00:00+00:00,674,8.901683016288202e-05,2.3312997484624867,290,-7.172308971408346e-06,-0.07330119806442045,0.1261157510554626,0.5069657746649038,0.44642276528022906
PL,1020,17:00,60,30,2534,-0.009785351130305832,-0.4924124878728946,0.6224277730046366,-5.7294861638552124e-05,-1.0440418340766242,0.29646603503326735,-0.0001598651845720389,-1.5117798492408778,0.13058987732499722,2024-01-03 00:00:00+00:00,709,-4.891475757425372e-05,-0.43906185144780513,305,-0.0004177794558554149,-1.7595834235948498,0.7156927209256289,0.6163572307768189,0.44642276528022906
PA,720,12:00,15,60,2299,-0.0679828003299163,-3.265768944193482,0.0010916728512446333,3.09146813041732e-05,0.1883208158387075,0.8506251686007266,-0.00044595427231978037,-1.5116173778648652,0.13063122822299786,2024-04-23 00:00:00+00:00,644,-0.0007901448821840065,-2.243989035478181,276,0.0003571571506967474,0.6635255232649075,0.003584927489067307,0.9549454580057959,0.44642276528022906
GC,210,03:30,60,30,2404,0.10533430085926503,5.1913355533246115,2.0879094875789321e-07,-4.1099324764217994e-06,-0.21986115823009508,0.8259792873688496,5.7985185674298474e-05,1.5113133869579944,0.1307086248066327,2024-08-05 00:00:00+00:00,673,3.507736841208308e-05,0.8358033507900509,289,0.00011133107154790041,1.3534912726502069,1.5101056587970617e-06,0.9447759605108765,0.44642276528022906
PL,240,04:00,15,5,2512,-0.04217145506172669,-2.1146669219050915,0.03445834550348434,-3.756157890796032e-05,-2.3807848104538776,0.017275800527228283,-4.747408597356146e-05,-1.510446110918599,0.13092963021872595,2024-01-30 00:00:00+00:00,704,-6.566921989515437e-05,-2.018910374364138,302,-5.058939348391219e-06,-0.07003019247180636,0.07077435428012539,0.13486591753579366,0.44661721441747687
SI,1410,23:30,5,5,2421,-0.22517687715476387,-11.366873943710443,6.1138165730223936e-30,-3.943310492425122e-05,-1.9725808090508263,0.048543341242830065,-7.03200730517904e-05,-1.510442049669333,0.13093066581628804,2024-03-12 00:00:00+00:00,679,-4.2628026891130096e-05,-1.2128047500801953,291,-0.00013493484742666442,-1.023494955236199,5.011476918189567e-28,0.25315727728002374,0.44661721441747687
HG,690,11:30,30,5,2496,-0.05514037060136764,-2.757903961130248,0.005817328626570548,-4.128244544284046e-05,-2.1712391475773765,0.029913099553252977,-5.140037059577374e-05,-1.5100333267503734,0.13103492054151106,2023-09-27 00:00:00+00:00,700,-8.339708266482353e-05,-2.0996580706319685,300,2.325862423200912e-05,0.35585585842960366,0.015322175204355727,0.18964733602449535,0.4466911910079236
PL,60,01:00,15,120,2535,-0.09975549239533378,-5.045754329625718,4.5173554649273117e-07,-0.00021024714483798605,-1.810484789339912,0.07022064105807109,-0.0003411798750163427,-1.5092197821527678,0.13124262646765783,2023-12-22 00:00:00+00:00,709,1.5042807163884997e-05,0.08137377187237373,305,-0.0011692516181828392,-1.9019897126703529,3.081827624874749e-06,0.30415826110821825,0.4471175120844011
PL,840,14:00,5,120,2538,-0.050883077178864394,-2.565729895153144,0.010295896797586841,-9.853440084302872e-05,-0.5947698211697692,0.5519973429937373,-0.00047077801691413696,-1.5085913491415885,0.13140324627101058,2023-10-06 00:00:00+00:00,711,-0.0006170916187648802,-1.7797399459451586,305,-0.00012969942374732254,-0.19824590558026328,0.025113075597360146,0.8065409960578902,0.4473829844721002
PA,900,15:00,5,5,2525,0.005464866757964682,0.2745014785524662,0.7836992675223586,-0.00011247244260765821,-2.1119340132367452,0.03469210950365217,-0.00016567002629711306,-1.5082267566146152,0.13149650149558323,2024-01-02 00:00:00+00:00,707,-0.0002481054513204912,-1.8541035410184936,303,2.6679298757436033e-05,0.13959678142461643,0.846270067324543,0.20846822797276915,0.44741891389377686
HG,1020,17:00,30,120,2505,0.013117316083996564,0.656315672270117,0.51162103575968,0.0001663016755503518,1.6624726644477692,0.09641803985593497,0.00034313221810988904,1.5073750633581542,0.13171454690215847,2023-10-25 00:00:00+00:00,701,0.0001995687001216618,1.4311224199114023,301,0.0006774778198034016,0.9888759680912133,0.6167267833021098,0.3575199421662839,0.44758202605864883
SI,1260,21:00,30,rest,2362,0.06235354749214713,3.0350306044374737,0.002405112800421658,-0.00015470414903859473,-1.8730254010950325,0.06106487746047157,-0.0002743068605893947,-1.507142058165417,0.13177424828632392,2024-03-20 00:00:00+00:00,662,-0.0003801063179639399,-2.3443110418936683,284,-2.7689815582532406e-05,-0.058373240557666024,0.007149263873780862,0.2823598180009839,0.44758202605864883
PA,1230,20:30,5,5,1540,-0.08062070581527384,-3.1720553879829754,0.0015136413531211602,-3.1827427885402435e-05,-1.3082510472140474,0.19078817298743234,-8.31212927112822e-05,-1.5070703053963541,0.13179263724795334,2024-09-10 00:00:00+00:00,431,-0.00012801039216379074,-1.9237766435259172,185,2.1458176824021517e-05,0.21828642450024532,0.00477759610290868,0.5095791968338473,0.44758202605864883
GC,660,11:00,30,60,2406,0.006032927331735415,0.2958034461625409,0.7673801910581677,-5.828198130764322e-05,-1.497661957416953,0.13422110053577171,-0.0001140157111249294,-1.5061853925900266,0.13201958823256385,2024-03-13 00:00:00+00:00,674,-0.00012366464252295284,-1.719839303996165,290,-9.159026366883352e-05,-0.4862052821252482,0.8316359842998171,0.4231562668406323,0.4478495750470188
PA,1080,18:00,15,15,2275,-0.04851277327741007,-2.3156209818030176,0.020578972212078023,-0.00013500602533369994,-2.82379578437742,0.004745861293391324,-0.0001473638489560799,-1.5061176208687006,0.13203698192236504,2023-12-04 00:00:00+00:00,637,-0.00024266690746226012,-1.997616157577496,273,7.500995422500722e-05,0.4663379562427284,0.04596706840104959,0.05994219354142762,0.4478495750470188
