signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score
feat:distance_from_equal_weight,2.5,GC,5,1085,-1.0,0.13435154914086467,0.41743841087792805,1.1015763557651,0.12196299279458553,0.05091203789808797
feat:abs_complex_signed_notional_ratio,2.5,PL,50,4310,1.0,0.5293260002358634,0.4925549854738057,5.126364894653202,0.10325562286600987,0.05085907182085625
feat:SI_notional_share,2.5,HG,5,4730,-1.0,0.1492706739210191,0.5448330828231364,1.6007683688161451,0.09324938999851229,0.05080535262426639
feat:PL_signed_notional_share,2.0,PA,1,8766,1.0,0.3330821230217154,1.702454031453734,11.187768040275966,0.029771990429424328,0.050685445130975434
feat:HG_notional_share,3.0,PL,50,2759,-1.0,0.6256257253337839,0.4148339805701265,5.126364894653202,0.12204081024086122,0.05062667510421992
resid:GC,2.5,PA,1,6952,-1.0,0.32497952047972445,1.7379464634679958,11.187768040275966,0.029047752805546036,0.05048343926009129
feat:rank_turnover_l1,2.0,SI,5,9046,1.0,0.21512719820928128,0.8763826758544436,3.739016638624893,0.05753576916105918,0.050423351334712624
anom:md_rolling,1.5,GC,1,10778,-1.0,0.05427649259350839,1.021567149598781,1.1015763557651,0.04927165721146098,0.050334306413520415
feat:PL_signed_notional_share,1.5,PA,50,15360,-1.0,0.7001792404003945,0.8020812945045126,11.187768040275966,0.06258435443778859,0.05019774002319071
feat:HG_notional_share,1.5,GC,1,10389,1.0,0.054211650573714125,1.0195777592501227,1.1015763557651,0.049212794274311945,0.050176270512640245
resid:SI,2.5,PA,1,6849,1.0,0.3238970707140399,1.7320216688060666,11.187768040275966,0.028950999837323264,0.0501437590518448
feat:PL_abs_signed_notional_share,3.0,GC,1,3448,1.0,0.07085163824870398,0.7796163634474909,1.1015763557651,0.06431840868579099,0.05014368388234588
anom:md_rolling,2.0,HG,10,7034,1.0,0.22012828525206593,0.36368582713501385,1.6007683688161451,0.13751413979704177,0.05001194367484706
feat:SI_abs_signed_notional_share,2.5,HG,10,5082,1.0,0.17674666166354458,0.45253318549509935,1.6007683688161451,0.11041363954127748,0.049965836023721955
feat:contribution_velocity_l2,3.0,PL,1,2811,1.0,0.22363622876614614,1.1444655361836422,5.126364894653202,0.043624719145412126,0.04992698758761489
anom:md_rolling,3.0,SI,2,3238,1.0,0.21832204457913565,0.8549506993377132,3.739016638624893,0.05839023082267654,0.0499207686763378
feat:distance_from_equal_weight,2.0,PA,2,5790,-1.0,0.4112798464229622,1.3558762871082999,11.187768040275966,0.036761563606105774,0.0498441323705423
feat:SI_signed_notional_share,2.5,PL,5,5099,-1.0,0.2866001591154989,0.8875356127246586,5.126364894653202,0.055907093038660365,0.04961953607572193
anom:md_robust_snapshot,1.5,PL,50,10193,1.0,0.44733082113881395,0.5682770681224553,5.126364894653202,0.08726082327954843,0.04958832481525347
feat:abs_complex_signed_notional_ratio,3.0,PA,1,2440,-1.0,0.3894067417347903,1.4243296015427247,11.187768040275966,0.034806472598728,0.04957588924765402
feat:hhi,2.0,HG,2,6413,1.0,0.16291084063553907,0.4858199221802969,1.6007683688161451,0.10177040214507765,0.049442088850379144
feat:SI_abs_signed_notional_share,2.5,PA,10,5082,1.0,0.6157440873073387,0.8980444226506881,11.187768040275966,0.05503725900382095,0.04942590348636277
feat:complex_signed_notional_ratio,2.5,PL,2,3253,-1.0,0.23370815019739336,1.083947373477202,5.126364894653202,0.04558944885900552,0.049416563348992255
feat:PL_notional_share,3.0,GC,1,3232,-1.0,0.07063779865751132,0.7702714568306964,1.1015763557651,0.0641242872433022,0.049393108153128425
feat:GC_signed_notional_share,2.0,HG,50,8987,1.0,0.23676053689945886,0.3336880646498241,1.6007683688161451,0.1479043074011739,0.04935390209007037
feat:entropy_normalized,2.0,PL,10,7597,-1.0,0.2994332449858502,0.8417305008725109,5.126364894653202,0.058410443099389794,0.04916585152623467
feat:PA_signed_notional_share,1.5,SI,1,14845,-1.0,0.12864756213029843,1.4249721483944786,3.739016638624893,0.03440679049174048,0.04902871816637415
feat:HG_signed_notional_share,2.0,SI,10,8062,-1.0,0.26440797915159253,0.6932966124373273,3.739016638624893,0.07071591402407733,0.0490271036383021
size:large_small_l1_distance,2.5,PA,20,6250,-1.0,0.7006279058069638,0.7817982985467088,11.187768040275966,0.0626244576473791,0.04895969443613141
feat:PA_signed_notional_share,1.5,PL,50,14845,-1.0,0.3950810723485951,0.633540213421815,5.126364894653202,0.07706846478304043,0.048825971626739066
feat:HG_abs_signed_notional_share,1.5,GC,2,10372,1.0,0.0642580858072972,0.8342474423439935,1.1015763557651,0.05833284771500632,0.048664029010885686
feat:PL_signed_notional_share,3.0,PL,5,3370,1.0,0.3448594360689265,0.7232277207969001,5.126364894653202,0.06727173019396548,0.04865278010224566
feat:GC_signed_notional_share,1.5,GC,5,20805,-1.0,0.06985280563094619,0.766615685588308,1.1015763557651,0.06341167842371663,0.04861238732910284
feat:PA_abs_signed_notional_share,3.0,PA,1,3261,1.0,0.46284355153994766,1.1731416332248434,11.187768040275966,0.04137049944847899,0.04853345529031612
size:large_small_l1_distance,2.0,PL,20,10061,-1.0,0.34351801213133876,0.7238256494589742,5.126364894653202,0.06701005862646024,0.04850359920558152
feat:HG_signed_notional_share,2.0,GC,5,8062,1.0,0.08526553281114126,0.6262714216936283,1.1015763557651,0.07740319803062591,0.04847541087427354
anom:md_robust_snapshot,2.5,PL,50,4551,1.0,0.540205346859883,0.4588838755173207,5.126364894653202,0.10537785701195736,0.04835619941935706
feat:HG_abs_signed_notional_share,2.0,HG,2,6598,-1.0,0.17792451938626955,0.4342807562177587,1.6007683688161451,0.11114944726066418,0.04827006600954713
size:PA_large_minus_small_share,1.5,SI,20,12811,1.0,0.27648423625961965,0.6500013246351507,3.739016638624893,0.07394570898761844,0.04806480879303736
resid:GC,2.0,HG,5,20389,1.0,0.1108679805744802,0.6923351255394332,1.6007683688161451,0.06925922746491617,0.047950595941686894
feat:entropy_normalized,3.0,SI,2,467,-1.0,0.3135577620391376,0.5714982852110119,3.739016638624893,0.08386102345734826,0.047926431101914975
feat:SI_abs_signed_notional_share,2.5,PL,1,5082,1.0,0.18846959260594057,1.3030485598666008,5.126364894653202,0.03676476342964082,0.04790627204082975
feat:PA_abs_signed_notional_share,3.0,PA,10,3261,1.0,0.7379989062062329,0.7249887490044629,11.187768040275966,0.06596480223306711,0.047823739449278126
feat:entropy_normalized,1.5,HG,2,22750,-1.0,0.10543894981852336,0.7258593195300067,1.6007683688161451,0.06586771195166805,0.047810692576236255
size:GC_large_minus_small_share,2.5,PA,20,4629,1.0,0.7473409244396804,0.7133341484064657,11.187768040275966,0.06679982296283342,0.04765059482689545
feat:hhi,2.0,GC,2,6413,1.0,0.07362513543877855,0.7125174445286344,1.1015763557651,0.06683616169996877,0.047621931136564336
resid:PL,1.5,PA,5,41593,1.0,0.30407636113307185,1.7498127974133724,11.187768040275966,0.027179358745944404,0.047558789759142586
feat:PL_notional_share,2.0,SI,1,7235,-1.0,0.14640928900233646,1.2112304181405331,3.739016638624893,0.03915716434366597,0.047428348541176106
feat:max_share,3.0,PA,1,433,-1.0,0.6725888833046768,0.7854649915864047,11.187768040275966,0.060118236352716355,0.04722077001097584
size:PL_large_minus_small_share,3.0,PA,20,3757,1.0,0.7718774368090137,0.6840891983693927,11.187768040275966,0.068992978226779,0.04719735116827421
feat:PL_signed_notional_share,1.5,PA,1,15360,1.0,0.2792045551293816,1.8891776107158824,11.187768040275966,0.024956233819314555,0.04714675817923957
feat:hhi,2.5,PA,2,1373,1.0,0.5278794909266061,0.9986448515465185,11.187768040275966,0.04718362849732314,0.04711968767613535
anom:md_rolling,1.5,PA,1,10778,1.0,0.3106069441070606,1.694114196618327,11.187768040275966,0.027763084020769428,0.047033834781492916
feat:PL_notional_share,2.0,PA,1,7235,1.0,0.3471906298893936,1.5114657880150033,11.187768040275966,0.031033055801613627,0.04690540214169951
resid:PL,2.5,SI,1,8043,1.0,0.14674572971404812,1.1919313270398506,3.739016638624893,0.03924714541201323,0.046779902113466915
feat:hhi,2.0,PL,10,6413,1.0,0.3078156806603418,0.778925066759892,5.126364894653202,0.06004560482641287,0.04677102674805174
feat:GC_notional_share,1.5,PL,50,19425,1.0,0.35684476782098434,0.6715705892128943,5.126364894653202,0.06960970885883941,0.046747833193268806
feat:GC_abs_signed_notional_share,3.0,GC,1,2829,1.0,0.07385259320178941,0.6970532879980726,1.1015763557651,0.06704264558265241,0.046732296539477323
feat:complex_signed_notional_ratio,1.5,GC,20,21280,-1.0,0.09594115023681879,0.5365057993578392,1.1015763557651,0.08709441677348172,0.0467266596906616
feat:complex_signed_notional_ratio,3.0,PL,5,1353,-1.0,0.36765623349304205,0.651170116848612,5.126364894653202,0.07171870146748771,0.046701075214814695
anom:md_rolling,2.5,GC,1,4638,-1.0,0.06278527034081983,0.81739084511961,1.1015763557651,0.056995840562692836,0.046587878285842044
anom:md_ewma,2.0,GC,2,6951,-1.0,0.06832601043407725,0.7501557887939169,1.1015763557651,0.06202566901195099,0.0465289146631305
resid:GC,2.0,HG,2,20389,1.0,0.08699072989367469,0.8543562774374757,1.6007683688161451,0.05434310896460869,0.0464283762793822
size:large_small_l1_distance,2.0,PL,1,10061,1.0,0.16429646840556908,1.4482726967870583,5.126364894653202,0.03204931209187436,0.04641614365346895
feat:PL_notional_share,2.5,GC,10,4801,1.0,0.11099089854229414,0.46041377176235043,1.1015763557651,0.1007564277877092,0.046389646947040085
feat:PA_abs_signed_notional_share,2.5,PA,2,4629,1.0,0.466925847474629,1.109438094309719,11.187768040275966,0.04173538866677392,0.0463028300677411
feat:HG_abs_signed_notional_share,1.5,HG,10,10372,-1.0,0.18814419454721168,0.39346390047318136,1.6007683688161451,0.11753367833370826,0.0462452595141411
feat:abs_complex_signed_notional_ratio,2.5,PA,5,4310,-1.0,0.4958858926992352,1.042910772215346,11.187768040275966,0.0443239340424333,0.04622590827981617
anom:md_robust_snapshot,1.5,SI,10,10193,1.0,0.23483433468359868,0.7347990671292131,3.739016638624893,0.06280644281111418,0.04615011558731097
anom:md_robust_snapshot,2.0,PL,1,6648,1.0,0.1988322758377966,1.185422086291754,5.126364894653202,0.03878621204767898,0.04597803240491398
feat:PL_notional_share,1.5,PA,2,11389,1.0,0.35374071160780585,1.4532483553241051,11.187768040275966,0.031618523939211045,0.0459495679124343
feat:GC_signed_notional_share,1.5,PA,20,20805,1.0,0.47990231154438834,1.0711908101265006,11.187768040275966,0.04289526828020924,0.04594901717967092
size:PA_large_minus_small_share,3.0,GC,2,3329,-1.0,0.08588991722063324,0.5890651613969591,1.1015763557651,0.07797000795371865,0.04592941531937946
size:SI_large_minus_small_share,2.5,GC,10,5307,1.0,0.11903307845265118,0.4250222564090073,1.1015763557651,0.1080570382885322,0.045926646234266455
feat:HG_signed_notional_share,1.5,HG,1,14960,-1.0,0.09158172168217833,0.7995179315710312,1.6007683688161451,0.05721110153488851,0.04574130156207431
feat:PL_abs_signed_notional_share,3.0,HG,2,3448,1.0,0.13216124407007088,0.5523862683630653,1.6007683688161451,0.08256112917061903,0.04560563405439926
feat:GC_abs_signed_notional_share,3.0,HG,2,2829,1.0,0.1270641719913158,0.5743277984439679,1.6007683688161451,0.07937698824301898,0.04558841090472581
size:SI_large_minus_small_share,3.0,HG,5,2816,-1.0,0.17775377708802384,0.41016884181272,1.6007683688161451,0.11104278454695002,0.04554629032928189
feat:HG_notional_share,2.5,PA,2,4222,1.0,0.4474912983290214,1.1380946604498596,11.187768040275966,0.039998263882309024,0.045521810551720374
size:GC_large_minus_small_share,2.5,PA,2,4629,1.0,0.42408302474167114,1.1993559335090422,11.187768040275966,0.037905954361493036,0.04546273127877963
size:large_small_l1_distance,3.0,HG,50,3764,1.0,0.29788462611234484,0.24389819715525052,1.6007683688161451,0.18608852593248493,0.04538665598621116
feat:entropy_normalized,2.0,HG,50,7597,1.0,0.2450643013184875,0.29593351103383325,1.6007683688161451,0.15309166903374397,0.045304955127185416
feat:abs_complex_signed_notional_ratio,3.0,SI,1,2440,-1.0,0.1760683432074389,0.9616199577965676,3.739016638624893,0.04708947839081881,0.04528218222284157
resid:PL,1.5,PA,2,41593,1.0,0.2395786716312718,2.1080401809795366,11.187768040275966,0.021414340265975176,0.04514228972984369
size:HG_large_minus_small_share,1.5,PL,50,17255,1.0,0.36305647472555475,0.6360025369878017,5.126364894653202,0.07082142652471396,0.04504260694281327
feat:PA_signed_notional_share,3.0,SI,20,3304,-1.0,0.3702703526979644,0.45454510388650843,3.739016638624893,0.09902880582904804,0.04501305883332151
size:HG_large_minus_small_share,2.5,HG,2,5766,1.0,0.1628706466346526,0.44235959302428723,1.6007683688161451,0.10174529295272385,0.0450080063827038
feat:GC_notional_share,1.5,SI,1,19425,-1.0,0.11536253911539346,1.4582668374714842,3.739016638624893,0.03085371108640496,0.04499294369023063
anom:md_ewma,2.0,HG,1,6951,-1.0,0.12132793976831201,0.592441478365749,1.6007683688161451,0.07579356397330651,0.044903251090954686
size:HG_large_minus_small_share,3.0,GC,5,3573,1.0,0.1061016924508735,0.46599224371351833,1.1015763557651,0.09631805538997845,0.044883466741299
feat:PA_abs_signed_notional_share,3.0,PA,5,3261,1.0,0.6131139835859302,0.8143026846425601,11.187768040275966,0.05480217156618905,0.044625555430589915
size:HG_large_minus_small_share,3.0,PL,10,3573,1.0,0.3635986624322308,0.6287742547852887,5.126364894653202,0.07092719108065526,0.044597191715752785
feat:abs_complex_signed_notional_ratio,2.5,GC,1,4310,-1.0,0.0650173791507504,0.755044925115696,1.1015763557651,0.0590221266192597,0.044564357173408065
anom:md_robust_snapshot,2.5,PL,1,4551,1.0,0.21858394348131013,1.0445386069214906,5.126364894653202,0.04263916985489916,0.04453825908052519
resid:PL,1.5,PA,1,41593,1.0,0.20267342855974121,2.4524024130104185,11.187768040275966,0.018115626622764867,0.044426806442864335
feat:PA_notional_share,3.0,SI,50,3203,1.0,0.46274773127510305,0.35852469859373626,3.739016638624893,0.12376188072949815,0.04437169098593726
feat:distance_from_equal_weight,1.5,GC,2,23078,1.0,0.05154160566213975,0.9462431269444587,1.1015763557651,0.04678895420403384,0.04427372633248605
feat:rank_turnover_l1,2.5,SI,2,1234,-1.0,0.24693013497298003,0.6700191112588065,3.739016638624893,0.06604146459850847,0.04424904341652258
feat:PL_signed_notional_share,2.0,HG,50,8766,-1.0,0.2481499233897291,0.28262948861689013,1.6007683688161451,0.15501925714164969,0.04381301337171464
feat:max_share,2.5,PA,5,1824,-1.0,0.6429997546693833,0.7613039090305318,11.187768040275966,0.05747346140486504,0.04375477083303916
feat:GC_signed_notional_share,1.5,HG,50,20805,-1.0,0.1841392733367789,0.38001372407753925,1.6007683688161451,0.11503180405354953,0.04371366424574713
feat:PA_abs_signed_notional_share,2.5,SI,5,4629,-1.0,0.2419717622535509,0.6753017612275258,3.739016638624893,0.06471534781469747,0.043702388357717115
anom:md_rolling,2.5,SI,2,4638,1.0,0.1892630142578722,0.8630993248997759,3.739016638624893,0.0506183931632564,0.04368870096671803
feat:SI_abs_signed_notional_share,3.0,PL,1,3354,1.0,0.20031713020572348,1.117979197789788,5.126364894653202,0.03907586258923047,0.04368600151045187
feat:PL_notional_share,2.0,GC,10,7235,-1.0,0.0977675956572026,0.49171961215934595,1.1015763557651,0.08875244566165194,0.04364131815894092
size:SI_large_minus_small_share,2.0,PA,50,10126,1.0,0.7168415392376486,0.67914821606681,11.187768040275966,0.06407368624885848,0.04351552971273673
feat:abs_complex_signed_notional_ratio,2.5,PL,20,4310,-1.0,0.3822919662505466,0.5828462316554537,5.126364894653202,0.07457369385649412,0.04346499644488506
feat:HG_abs_signed_notional_share,2.5,PA,10,4346,-1.0,0.6326924033685347,0.7663387380262205,11.187768040275966,0.05655215598775752,0.04333810785232007
resid:PA,1.5,GC,2,44665,1.0,0.04306876359934642,1.107796988297173,1.1015763557651,0.039097392907850685,0.04331197411358824
resid:HG,1.5,HG,2,40769,1.0,0.08024928573473845,0.8617916760362241,1.6007683688161451,0.05013172879851889,0.043203106583869035
feat:PL_notional_share,2.5,PA,2,4801,1.0,0.42452709270630967,1.1349158119573244,11.187768040275966,0.037945646636398975,0.043065114362594456
feat:GC_notional_share,1.5,GC,1,19425,1.0,0.04340781358056237,1.0916459831100078,1.1015763557651,0.03940517909029871,0.043016505467655064
resid:HG,2.0,PL,1,19121,1.0,0.13240571298938372,1.6647317665234644,5.126364894653202,0.02582838243283908,0.04299732871386382
feat:SI_abs_signed_notional_share,2.5,HG,2,5082,-1.0,0.11132534256963142,0.6182181701972261,1.6007683688161451,0.06954494150328729,0.042993946482635395
feat:abs_complex_signed_notional_ratio,3.0,PL,10,2440,1.0,0.3647497511221939,0.6037472370863157,5.126364894653202,0.07115173395140635,0.04295766278706219
size:PL_large_minus_small_share,3.0,SI,1,3757,-1.0,0.17343348575712236,0.9260146275552577,3.739016638624893,0.046384785765731816,0.04295299011508456
feat:PA_abs_signed_notional_share,2.5,HG,1,4629,-1.0,0.09773294386143076,0.7026782619993828,1.6007683688161451,0.06105377003026963,0.04290115701337986
resid:GC,2.5,HG,10,6952,-1.0,0.15406530198086463,0.4456633611998853,1.6007683688161451,0.09624459414749946,0.04289268932509342
resid:PL,2.5,PA,1,8043,1.0,0.3014184494105791,1.5913471717897847,11.187768040275966,0.02694178573648226,0.042873734534717406
feat:HG_notional_share,2.0,PA,5,6507,-1.0,0.48408690309496105,0.990051023975559,11.187768040275966,0.04326930102163793,0.042838815783179336
feat:SI_abs_signed_notional_share,2.0,GC,1,7867,1.0,0.053884637803064586,0.8743380906730933,1.1015763557651,0.048915935351244,0.042769065518495145
anom:md_ewma,2.5,GC,1,4589,-1.0,0.06000032701083156,0.7832661773343862,1.1015763557651,0.054467696857162774,0.04266270470551805
feat:SI_signed_notional_share,2.0,HG,10,9352,1.0,0.14886344017304382,0.45812046488792785,1.6007683688161451,0.092994991076152,0.042602908544055455
feat:PA_signed_notional_share,2.0,PL,50,8413,-1.0,0.4272727285259637,0.5100394086068093,5.126364894653202,0.08334809115355973,0.04251081112046804
anom:md_ewma,2.0,PA,1,6951,1.0,0.331148848101652,1.4334233806881413,11.187768040275966,0.029599187872819326,0.04242816794628011
feat:rank_turnover_l1,2.0,PL,1,9046,1.0,0.155748355663445,1.395805304802761,5.126364894653202,0.030381831739268214,0.04240712191129547
feat:contribution_velocity_l2,2.0,HG,20,7611,-1.0,0.22534702252028868,0.30028263875900696,1.6007683688161451,0.14077428496850233,0.04227207375975429
feat:PL_signed_notional_share,2.0,PL,1,8766,-1.0,0.1713613235391716,1.26396092499472,5.126364894653202,0.0334274533827862,0.042250994897924325
